acci_severity,row,acci_ref,loc_east_osgr,loc_nor_osgr,longitude,latitude,date,_months_,day_of_week,time,hour_of_day,time_category,loc_auth_ons_distr,first_road_class,first_road_num,road_type,speed_limit,junc_detail,sec_road_class,ped_cross_hum_con,ped_cross_phy_facil,light_con,weath_con,road_surf_con,spec_con_site,carri_haz,urb_or_rur_area,did_poli_offi_att,tru_road_flag,lsoa_of_acc_loc,num_of_casu,num_of_vehi,junc_detail_d,ped_cross_hum_con_d,ped_cross_phy_facil_d,carri_haz_d,light_con_d,road_surf_con_d,road_type_d,spec_con_site_d,weath_con_d,urb_or_rur_d,NumberHits,ExpectedHits,SamplingWeight,constant,NumberHits2,ExpectedHits2,SamplingWeight2
3,1,451020666,493725,141661,-0.660877,51.166522,2/10/2021,feb,4,00:00.0,14,after,E07000216,3,3,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030937,2,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,3,1,1
3,1,451020725,520240,163210,-0.274574,51.355248,2/10/2021,feb,4,30:00.0,16,after,E07000208,4,1,6,40,0,0,0,4,1,1,1,0,0,1,1,2,E01030383,1,2,Not at junction or within 20 metres,None within 50 metres,"Pelican, puffin, toucan or similar non-junction",None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,2,1,1
3,1,451020725,520240,163210,-0.274574,51.355248,2/10/2021,feb,4,30:00.0,16,after,E07000208,4,1,6,40,0,0,0,4,1,1,1,0,0,1,1,2,E01030383,1,2,Not at junction or within 20 metres,None within 50 metres,"Pelican, puffin, toucan or similar non-junction",None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,2,1,1
3,1,451020736,508522,170414,-0.440591,51.422358,2/10/2021,feb,4,46:00.0,20,eveni,E07000213,3,308,6,40,0,0,0,0,7,1,1,0,0,1,1,2,E01030698,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lighting unk,Dry,Single carriageway,None,Fine no high winds,Urban,3,0.900269542,1.110778443,1,4,1,1
3,1,451020736,508522,170414,-0.440591,51.422358,2/10/2021,feb,4,46:00.0,20,eveni,E07000213,3,308,6,40,0,0,0,0,7,1,1,0,0,1,1,2,E01030698,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lighting unk,Dry,Single carriageway,None,Fine no high winds,Urban,3,0.900269542,1.110778443,1,4,1,1
3,1,451020736,508522,170414,-0.440591,51.422358,2/10/2021,feb,4,46:00.0,20,eveni,E07000213,3,308,6,40,0,0,0,0,7,1,1,0,0,1,1,2,E01030698,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lighting unk,Dry,Single carriageway,None,Fine no high winds,Urban,3,0.900269542,1.110778443,1,4,1,1
3,1,451020736,508522,170414,-0.440591,51.422358,2/10/2021,feb,4,46:00.0,20,eveni,E07000213,3,308,6,40,0,0,0,0,7,1,1,0,0,1,1,2,E01030698,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lighting unk,Dry,Single carriageway,None,Fine no high winds,Urban,3,0.900269542,1.110778443,1,4,1,1
3,1,451021005,509105,167831,-0.433004,51.399029,2/1/2021,feb,2,17:00.0,17,after,E07000213,6,0,6,30,0,0,0,0,4,1,1,0,0,1,2,2,E01030719,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights lit,Dry,Single carriageway,None,Fine no high winds,Urban,2,0.900269542,1.110778443,1,1,1,1
3,1,451021260,507142,173037,-0.459639,51.446197,2/12/2021,feb,6,06:00.0,23,eveni,E07000213,3,30,3,40,0,0,0,0,4,1,4,0,0,2,1,1,E01030709,1,6,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights lit,Frost or ice,Dual carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,1,1,1
3,1,451021343,515348,157352,-0.346692,51.30361,2/12/2021,feb,6,35:00.0,17,after,E07000210,3,245,6,30,3,6,0,0,6,1,2,0,0,2,1,2,E01030548,1,1,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - no lighting,Wet or damp,Single carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,2,1,1
3,1,451021343,515348,157352,-0.346692,51.30361,2/12/2021,feb,6,35:00.0,17,after,E07000210,3,245,6,30,3,6,0,0,6,1,2,0,0,2,1,2,E01030548,1,1,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - no lighting,Wet or damp,Single carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,2,1,1
3,1,451021722,489047,153387,-0.724858,51.272684,2/15/2021,feb,2,29:00.0,10,morni,E07000209,6,0,6,30,3,6,0,0,1,2,2,0,0,1,2,2,E01030429,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,None,Raining no high winds,Urban,1,0.900269542,1.110778443,1,1,1,1
3,1,451126592,501426,152419,-0.547731,51.261914,12/27/2021,dec,2,45:00.0,12,after,E07000209,3,3100,1,30,0,0,0,0,1,2,2,0,0,1,3,2,E01030434,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Roundabout,None,Raining no high winds,Urban,2,0.900269542,1.110778443,1,2,1,1
3,1,451126592,501426,152419,-0.547731,51.261914,12/27/2021,dec,2,45:00.0,12,after,E07000209,3,3100,1,30,0,0,0,0,1,2,2,0,0,1,3,2,E01030434,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Roundabout,None,Raining no high winds,Urban,2,0.900269542,1.110778443,1,2,1,1
3,1,451022061,502321,154187,-0.534403,51.277647,2/16/2021,feb,3,48:00.0,20,eveni,E07000209,6,0,6,60,0,0,0,0,6,2,2,0,0,2,1,2,E01030475,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - no lighting,Wet or damp,Single carriageway,None,Raining no high winds,Rural,1,0.900269542,1.110778443,1,1,1,1
3,1,451022343,488741,132784,-0.734323,51.087512,2/17/2021,feb,4,12:00.0,18,eveni,E07000216,4,2131,6,30,9,6,0,1,4,2,2,0,0,1,2,2,E01030928,1,1,Other junction,None within 50 metres,Zebra,None,Darkness - lights lit,Wet or damp,Single carriageway,None,Raining no high winds,Urban,1,0.900269542,1.110778443,1,1,1,1
3,1,451022431,515357,168425,-0.342979,51.403133,2/15/2021,feb,2,30:00.0,9,morni,E07000207,3,3050,6,30,3,3,0,0,1,1,2,0,0,1,2,2,E01030326,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,1,1,1
3,1,451022535,525706,149058,-0.201092,51.226877,2/18/2021,feb,5,40:00.0,13,after,E07000211,3,1,6,30,8,6,0,0,1,1,2,0,0,1,1,2,E01030594,1,2,Private drive or entrance,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,1,1,1
3,1,451022741,520824,160623,-0.267068,51.331874,2/19/2021,feb,6,28:00.0,12,after,E07000208,3,24,2,30,9,3,0,4,1,1,1,0,0,1,1,2,E01030411,1,1,Other junction,None within 50 metres,"Pelican, puffin, toucan or similar non-junction",None,Daylight,Dry,One way street,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,3,1,1
3,1,451022741,520824,160623,-0.267068,51.331874,2/19/2021,feb,6,28:00.0,12,after,E07000208,3,24,2,30,9,3,0,4,1,1,1,0,0,1,1,2,E01030411,1,1,Other junction,None within 50 metres,"Pelican, puffin, toucan or similar non-junction",None,Daylight,Dry,One way street,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,3,1,1
3,1,451022741,520824,160623,-0.267068,51.331874,2/19/2021,feb,6,28:00.0,12,after,E07000208,3,24,2,30,9,3,0,4,1,1,1,0,0,1,1,2,E01030411,1,1,Other junction,None within 50 metres,"Pelican, puffin, toucan or similar non-junction",None,Daylight,Dry,One way street,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,3,1,1
3,1,451023188,488926,150321,-0.727353,51.24514,2/21/2021,feb,1,20:00.0,10,morni,E07000209,3,323,6,30,0,0,0,4,1,1,1,0,0,1,2,2,E01030424,1,2,Not at junction or within 20 metres,None within 50 metres,"Pelican, puffin, toucan or similar non-junction",None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,1,1,1
3,1,451023234,500084,166851,-0.562911,51.391882,2/22/2021,feb,2,37:00.0,21,eveni,E07000212,1,3,3,70,0,0,0,0,4,1,1,0,0,2,1,1,E01030677,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights lit,Dry,Dual carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,1,1,1
3,1,451023262,497451,144318,-0.606883,51.189784,2/22/2021,feb,2,35:00.0,8,morni,E07000216,3,3100,1,20,1,3,0,0,1,1,1,0,0,1,2,2,E01030922,1,2,Roundabout,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Roundabout,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,2,1,1
3,1,451023262,497451,144318,-0.606883,51.189784,2/22/2021,feb,2,35:00.0,8,morni,E07000216,3,3100,1,20,1,3,0,0,1,1,1,0,0,1,2,2,E01030922,1,2,Roundabout,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Roundabout,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,2,1,1
3,1,451023461,503311,164858,-0.517127,51.373389,2/23/2021,feb,3,20:00.0,17,after,E07000212,3,320,3,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030662,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,1,1,1
3,1,451126668,500615,167297,-0.555156,51.395797,12/28/2021,dec,3,57:00.0,15,after,E07000212,1,3,3,70,0,0,0,0,6,1,2,0,0,2,1,1,E01030690,1,4,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - no lighting,Wet or damp,Dual carriageway,None,Fine no high winds,Rural,2,0.900269542,1.110778443,1,1,1,1
3,1,451023580,491360,148351,-0.692994,51.227046,2/23/2021,feb,3,45:00.0,14,after,E07000209,3,31,3,60,0,0,0,0,1,1,1,0,0,2,2,2,E01030471,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,1,1,1
3,1,451023638,521125,162536,-0.262099,51.349003,2/24/2021,feb,4,18:00.0,11,morni,E07000208,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030383,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,1,1,1
3,1,451023755,500532,159113,-0.558659,51.322246,2/24/2021,feb,4,10:00.0,20,eveni,E07000217,3,3046,6,30,2,6,0,0,4,1,1,0,0,1,1,2,E01030964,1,2,Mini-roundabout,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights lit,Dry,Single carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,1,1,1
3,1,451023825,506116,161678,-0.477789,51.344288,2/23/2021,feb,3,50:00.0,8,morni,E07000207,3,318,6,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030347,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,0.900269542,1.110778443,1,1,1,1
3,1,451023981,522293,162287,-0.245421,51.346516,2/22/2021,feb,2,30:00.0,18,eveni,E07000208,3,24,3,40,9,3,0,0,1,1,1,0,0,1,2,2,E01030396,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,2,1,1
3,1,451023981,522293,162287,-0.245421,51.346516,2/22/2021,feb,2,30:00.0,18,eveni,E07000208,3,24,3,40,9,3,0,0,1,1,1,0,0,1,2,2,E01030396,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,2,1,1
3,1,451024012,515363,168422,-0.342893,51.403104,2/25/2021,feb,5,28:00.0,12,after,E07000207,3,309,3,30,3,4,0,4,1,1,1,0,0,1,1,2,E01030326,1,2,T or staggered junction,None within 50 metres,"Pelican, puffin, toucan or similar non-junction",None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Urban,2,0.900269542,1.110778443,1,1,1,1
3,1,451024013,502886,165672,-0.522995,51.380783,2/25/2021,feb,5,55:00.0,10,morni,E07000212,6,0,6,30,0,0,0,0,1,8,2,4,0,1,1,2,E01030677,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,Road,Other,Urban,2,0.900269542,1.110778443,1,2,1,1
3,1,451024013,502886,165672,-0.522995,51.380783,2/25/2021,feb,5,55:00.0,10,morni,E07000212,6,0,6,30,0,0,0,0,1,8,2,4,0,1,1,2,E01030677,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,Road,Other,Urban,2,0.900269542,1.110778443,1,2,1,1
3,1,451024020,504207,164222,-0.504445,51.367509,2/25/2021,feb,5,32:00.0,13,after,E07000212,1,25,3,70,0,0,0,0,1,1,1,0,0,1,1,1,E01030660,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,2,1,1
3,1,451024020,504207,164222,-0.504445,51.367509,2/25/2021,feb,5,32:00.0,13,after,E07000212,1,25,3,70,0,0,0,0,1,1,1,0,0,1,1,1,E01030660,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,2,1,1
3,1,451024285,524558,149603,-0.217336,51.232027,2/25/2021,feb,5,00:00.0,13,after,E07000211,6,0,6,30,0,0,0,0,1,1,2,7,0,2,1,2,E01030620,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,Mud,Fine no high winds,Rural,1,0.900269542,1.110778443,1,3,1,1
3,1,451024285,524558,149603,-0.217336,51.232027,2/25/2021,feb,5,00:00.0,13,after,E07000211,6,0,6,30,0,0,0,0,1,1,2,7,0,2,1,2,E01030620,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,Mud,Fine no high winds,Rural,1,0.900269542,1.110778443,1,3,1,1
3,1,451024285,524558,149603,-0.217336,51.232027,2/25/2021,feb,5,00:00.0,13,after,E07000211,6,0,6,30,0,0,0,0,1,1,2,7,0,2,1,2,E01030620,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,Mud,Fine no high winds,Rural,1,0.900269542,1.110778443,1,3,1,1
3,1,451024304,509529,152686,-0.431561,51.262817,2/26/2021,feb,6,22:00.0,9,morni,E07000209,3,246,6,40,9,6,0,0,1,1,1,0,0,2,1,2,E01030445,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,2,1,1
3,1,451024304,509529,152686,-0.431561,51.262817,2/26/2021,feb,6,22:00.0,9,morni,E07000209,3,246,6,40,9,6,0,0,1,1,1,0,0,2,1,2,E01030445,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,2,1,1
3,1,451024351,504853,156782,-0.497354,51.300513,2/25/2021,feb,5,15:00.0,17,after,E07000209,4,367,6,30,0,0,0,0,1,1,2,0,0,2,2,2,E01030459,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,2,1,1
3,1,451024351,504853,156782,-0.497354,51.300513,2/25/2021,feb,5,15:00.0,17,after,E07000209,4,367,6,30,0,0,0,0,1,1,2,0,0,2,2,2,E01030459,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,2,1,1
3,1,451024423,514959,167219,-0.349088,51.392373,2/27/2021,feb,7,21:00.0,17,after,E07000207,4,3379,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030328,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,0.900269542,1.110778443,1,1,1,1
3,1,451024477,509898,170121,-0.4209,51.41946,2/28/2021,feb,1,20:00.0,13,after,E07000213,3,308,3,30,0,0,0,7,1,1,1,0,0,1,1,2,E01030751,1,2,Not at junction or within 20 metres,None within 50 metres,Footbridge or subway,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Urban,2,0.900269542,1.110778443,1,1,1,1
3,1,451024508,490676,143716,-0.703956,51.185487,2/28/2021,feb,1,17:00.0,17,after,E07000216,4,3001,6,30,3,6,0,0,1,1,1,0,0,2,1,2,E01030877,1,4,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,2,0.900269542,1.110778443,1,2,1,1
3,1,451024508,490676,143716,-0.703956,51.185487,2/28/2021,feb,1,17:00.0,17,after,E07000216,4,3001,6,30,3,6,0,0,1,1,1,0,0,2,1,2,E01030877,1,4,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,2,0.900269542,1.110778443,1,2,1,1
3,1,451024851,498194,151598,-0.594263,51.255099,3/1/2021,mar,2,06:00.0,19,eveni,E07000209,6,0,6,30,0,0,0,5,4,1,1,0,0,1,1,2,E01030498,1,2,Not at junction or within 20 metres,None within 50 metres,Pedestrian phase at traffic signal junction,None,Darkness - lights lit,Dry,Single carriageway,None,Fine no high winds,Urban,3,0.900269542,1.110778443,1,2,1,1
3,1,451024851,498194,151598,-0.594263,51.255099,3/1/2021,mar,2,06:00.0,19,eveni,E07000209,6,0,6,30,0,0,0,5,4,1,1,0,0,1,1,2,E01030498,1,2,Not at junction or within 20 metres,None within 50 metres,Pedestrian phase at traffic signal junction,None,Darkness - lights lit,Dry,Single carriageway,None,Fine no high winds,Urban,3,0.900269542,1.110778443,1,2,1,1
3,1,451025196,534919,153866,-0.067417,51.267984,3/2/2021,mar,3,58:00.0,14,after,E07000215,3,22,3,70,9,6,0,0,1,1,1,0,0,2,1,2,E01030828,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,1,0.900269542,1.110778443,1,1,1,1
3,1,451025397,504389,171910,-0.499571,51.43658,3/3/2021,mar,4,30:00.0,10,morni,E07000213,3,30,1,30,6,3,0,0,1,1,1,0,1,1,1,1,E01030734,1,2,Crossroads,None within 50 metres,No physical crossing facilities within 50 metres,Vehicle load on road,Daylight,Dry,Roundabout,None,Fine no high winds,Urban,2,0.900269542,1.110778443,1,2,1,1
3,1,451025397,504389,171910,-0.499571,51.43658,3/3/2021,mar,4,30:00.0,10,morni,E07000213,3,30,1,30,6,3,0,0,1,1,1,0,1,1,1,1,E01030734,1,2,Crossroads,None within 50 metres,No physical crossing facilities within 50 metres,Vehicle load on road,Daylight,Dry,Roundabout,None,Fine no high winds,Urban,2,0.900269542,1.110778443,1,2,1,1
3,1,451025480,526006,151669,-0.195881,51.250278,3/3/2021,mar,4,00:00.0,11,morni,E07000211,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030625,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,4,0.900269542,1.110778443,1,2,1,1
3,1,451025480,526006,151669,-0.195881,51.250278,3/3/2021,mar,4,00:00.0,11,morni,E07000211,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030625,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,4,0.900269542,1.110778443,1,2,1,1
3,1,451025918,526473,150951,-0.189446,51.243722,3/5/2021,mar,6,50:00.0,10,morni,E07000211,3,242,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030624,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,0.900269542,1.110778443,1,2,1,1
